2021-01-18 12:25,https://charlotte.craigslist.org/sks/d/belmont-1plumber-ready-to-fix-your/7263953427.html,35.244000,-81.044000,5,{'704-489-3400'},"{'disposal', 'leak', 'toilet', 'you.call', 'drain', 'installregulator', 'rootingrooterdrain', 'replacementcopper', 'systembathroom', 'replacementgarbage', 'sink', 'replace', 'hot', 'replacementrooter', 'faucet', 'worry', 'efficient', 'heater', 'account', 'low', 'servicesappliance', 'free', 'installationinstallation', 'garbage', 'high', 'office', 'cleaninghot', 'faucetwater', 'prevention', 'quality', 'background', 'systemwater', 'excellent', 'hydro', 'sewer', 'repairedtoilet', '3400some', 'repairs', 'water', 'skilled', 'rootingmaster', 'line', 'bank', 'code', 'installation', 'plumbing', 'installationsbathtub', 'service', 'price', 'toilets.drain', 'recirculation', 'complete', 'repair', 'commercial', 'jobs', 'pricewater', 'repipe', 'qr', 'filtration', 'replacementleaky', 'repairedwater', 'systemfull', 'plumbers', 'handyman', 'gas', 'reputable', 'master', 'servicesewer', 'link', 'post', 'urinal', 'plumber', 'pipes', 'shutgas', 'installationtankless', 'jetting', 'servicebackflow', 'sewage', 'services', 'job', 'systems.water', 'lines', 'affordable', 'flow', 'antibackflow', 'company'}"
2021-01-18 12:08,https://charlotte.craigslist.org/sks/d/olin-quality-handyman-tv-mounting-any/7263940466.html,35.959300,-80.851100,22,"{'980-785-6912', '(631) 972-4393'}","{'code', 'tvs', 'satisfied', '40yrs', 'estimate', 'height', 'bathroom', 'exp.will', 'rotten', 'local', 'customers', 'areas', 'demo', 'appliances', 'painting', 'minimum', 'charlotte', 'faucets', 'cabinet', 'garbage', 'john', 'references', 'free', 'handyman', 'thanks', 'service', 'doors', 'rods', 'flooring', 'link', 'drywall', 'post', 'disposals', 'better', 'window', 'winston', 'toilets', 'wood', 'microwave', 'charge', 'sorry', 'ceramic', 'quality', '40and', 'extra', 'questions', 'services', 'past', 'cabinets', 'work', 'day', 'size', 'entry', 'reasonable', 'yrs', 'stove', 'great', 'things', 'curtain', 'cell', 'salem', 'experience', 'fans', 'labor', 'dishwashers', 'tv', 'qr', 'lights', 'ceiling', 'prices', 'start', 'cieling', 'standard'}"
2021-01-18 12:03,https://charlotte.craigslist.org/sks/d/matthews-roofing-handyman-painting/7263936280.html,35.060400,-80.695800,5,{'704-644-0020'},"{'strippingpaint', 'inspectionlocal', 'cleanupresidential', 'roof', 'professional', 'replacementreroofingnew', 'paintersinterior', 'paintingexterior', 'contractorshouse', 'contractors', 'roomsrenovationscarpenterwood', 'roofscommercial', 'finishespaint', 'sidingwindow', 'paintingresidential', 'serviceexterior', 'servicesvinyl', 'contractorwindow', 'repairfence', 'additionshome', 'paintingshinglesinterior', 'contractorsgutter', 'companynew', 'paintingdrywall', 'painterspainting', 'repairindustrial', 'doors', 'painters', 'roofroofing', 'damagecertifiedre', 'paintershome', 'workingcabinet', 'paintershouse', 'windows', 'remodelersun', 'repairhouse', 'code', 'gutterssiding', 'repairwindow', 'cleaninggutter', 'installationwindowsguttersroom', 'mansidingvinyl', 'installationdrywall', 'painterbathroom', 'roofing', 'painting', 'servicesresidential', 'gutters', 'interior', 'plankconcrete', 'repairhandy', 'windowsseamless', 'installationdoor', 'time', 'repairhome', 'roofingexterior', 'paintersoutside', 'replacementwindow', 'type', 'companiesexterior', 'repairsremodelingpaintersroofersroof', 'roofingasphalt', 'commercial', 'work', 'remodelingkitchen', 'paintersprofessional', 'roofinglocalflat', 'roofmetal', 'paintingmetal', 'paintinginterior', '0020services', 'painterexterior', 'fixingfencingfencesfence', 'roll', 'wall', 'qr', 'repairrooferroofingpaintinghouse', 'contractorexterior', 'trimcabinet', 'removalpaint', 'repaircarpentrydecksdoor', 'painterinterior', 'serviceshome', 'asphalttileshinglehail', 'haydman', 'handymen', 'link', 'repairgutter', 'drywall', 'post', 'house', 'sidingreplacement', 'contractorsinterior', 'home', 'roofroof', 'siding', 'job', 'faux', 'companiesoutside'}"
2021-01-18 09:49,https://charlotte.craigslist.org/sks/d/lowell-plumber-electrician-furnace/7263849221.html,35.265500,-81.096000,5,{'704-489-3400'},"{'woodfence', 'systemtoilet', 'professional', 'paintersinterior', 'paintingexterior', 'contractorshouse', 'shinglehail', 'repairsnew', 'heatersinstallerelectric', 'quotespvc', 'lights.surge', 'flooringlaminatelaminate', 'yardtree', 'outletscode', 'shooting', 'flooringnew', 'laminate', 'fans', 'repairfence', 'detectorsswitch', 'breaker', 'flooringtile', 'fuse', 'painters', 'lawn', 'cleaninginstallation', 'generatorselectrical', 'floorsvinly', 'paintinghome', 'monoxide', 'detectorselectrical', 'lightingdoorbellsservice', 'removal', 'installationseamless', 'load', 'shutcopper', 'dawn', 'flooringwood', 'installationremodelswiringindoor', 'water', 'expertscustom', 'installguttersgutter', 'installationgarbage', 'pouringconcrete', 'service', 'additionshvac', 'installationboiler', 'price', 'toilets.drain', 'time', 'repairasphalt', 'protectionarc', 'counter', 'systemmaster', 'microwave', 'sawing', 'accessories', 'inspectioncommercial', 'microwaveshot', 'conditioning', 'roofingflat', 'serviceleaky', 'painterexterior', 'wiringelectric', 'faults', 'wiringhvachvac', 'mountspendantsfluorescent', 'systemfull', ""gfci's)underground"", 'installtoilet', 'fanslighting', 'outlet', 'link', 'installationpergolosprofessional', 'post', 'house', 'worklawnsod', 'deckingstampstainingresurfacingslabfoundationdecorative', 'freizehardwood', 'home', 'fanstrouble', 'concretequality', 'serviceswindow', 'systems.backflow', 'tubsemergency', 'protectionlow', 'panel', 'sidingvinyl', 'finishesinterior', 'servicesgrass', 'roof', 'damage', 'tree', 'antihot', 'flooringvinyl', 'paintersresidential', 'repairinstallhvacgas', 'repairedleak', 'paintersexterior', 'exhaust', 'steel', 'trimmingdesign', 'remote', 'sensors', 'removalflatwork', 'painterpatio', 'oven', 'installationlandscape', 'replace', 'protection', 'replacementfaucet', 'solutions', 'specialistsstorm', 'mowerbusheshardscapescommercialaerationapartment', 'heatany', 'garbage', 'attic', 'painterpaint', 'dryer', 'repairpaverfoundation', 'quality', 'paintershouse', 'rooter', 'scaperetaining', 'systemwater', 'sun', 'hydro', 'cleaning', 'outdoor', 'compliance', 'heateremergency', 'paintingoutside', 'ceiling', 'line', 'rootingwater', 'constructioninstall', 'paintersdeckdecksfencing', 'appliances', 'panelsunderground', 'painting', 'landscapinglawn', 'strippinginterior', 'pendantssemi', 'sensor', 'circuit', 'installationtoilet', 'roofingmetal', 'installs', 'fixtures', 'lightingtrack', 'privacy', 'electric', 'circuitsbranch', 'repairdeckswood', 'tubs', 'repair', 'gutterspaintinginterior', 'flooringkitchen', 'installationswater', 'roll', 'roofshinglessidinglocal', 'installationsmoke', 'wall', 'flooringberbercarpet', 'fenceconcretepatiosconcrete', 'repairsunder', 'contractorpaintersinterior', 'shootingnew', 'contractorsroofingwood', 'dryers', 'lightinglight', 'receptacles', 'repairgutter', 'electricianceiling', 'roofwood', 'pipes', 'correction', 'lightspool', 'contractorsinterior', 'lightingbilliard', 'carbon', 'repairfloors', 'contractor', 'repairselectrical', 'pipe', 'landscape', 'analysissmoke', 'faux', 'safety', 'floortile', 'detectionelectrictrouble', 'servicesgas', 'security', 'illegal', 'preventionwater', 'design', 'remodelkitchen', 'contractors', 'servicesinterior', 'carpet', 'chandeliersflush', 'replacementwood', 'pruningpalm', 'sink', 'equipment', 'unsafe', 'cleaningbackflow', 'switchcomputer', 'serviceroofing', 'floor', 'wire', 'companiespainting', 'furnace', 'chandeliers', 'servicelandscapeflowerslawncareretainer', 'installair', 'breakerscode', 'mess', 'damagewindow', 'controlpatio', 'protectionsolar', 'new', 'remodelerfencingaluminum', 'electrician', 'roofsindustrial', 'landscaping', 'cabletrouble', 'arc', 'wiringindoor', 'code', 'tub', 'cleaninggutter', 'painterresidential', 'decksrooferroof', 'plumbing', 'roofing', 'repairair', 'light', 'plankvinyl', 'landscapegardeningtree', 'recirculation', 'peace', 'repairedlow', 'wood', 'wiringair', 'lightingisland', 'tvall', 'best', 'fixturesmaster', 'commercial', 'fencesbarn', 'remodelingkitchen', 'sinkkitchen', 'fansfan', 'installationfaucet', 'electrical', 'repairdusk', 'qr', 'cuttinggarden', 'motion', 'filtration', 'accent', 'tile', 'spa', 'c02', 'caretree', 'vinyl', 'removalexterior', 'serviceshome', 'serviceselectriciansoutdoor', 'gas', 'homes', 'gfci', 'fuse)devices', 'trimexterior', 'de', 'plumber', 'jetting', 'fencesexteriorwindow', 'job', 'roofstorm', 'floorskitchen', 'replacementsewage', 'flooringfloorfloor', 'companiescabinet', 'affordable', 'ranges', 'roofingroof', 'fanselectrical', 'gardenerslandscapingaerationbackyard', 'wallsconcretepaversplushdriveway', 'rootingdrain', 'repairupgrade', 'replacementair', 'remodelersbasement', 'disposal', 'bathroom', 'conditioner', 'regulator', 'lightingnew', 'lightingchandeliersmini', 'you.call', 'dishwasher', 'switches', 'herewe', 'replacementbathtub', 'drain', 'damagehome', 'remodelbathroom', 'expert', 'fault', 'pruninglawn', 'treetree', 'servicespainting', 'upgrades', 'lightingelectricanresidential', 'lights', 'recessed', 'boxes', 'installationreroofingre', 'fencesfence', 'heater', 'lightingmini', 'heatingceiling', 'cutting', 'fuses', 'wallsweed', 'repairmetal', 'switch', 'lightingaccent', 'rooterwater', 'wiringphone', 'sewer', 'repairs', 'voltage', 'breakers)code', 'floorslaminate', 'roomscedarfencingpicket', 'servicegarbage', 'installation', 'exaust', 'pavinglawn', 'cabinet', 'correctionsgenerator', 'workhot', 'condition', 'fenceprofessional', 'old', 'repairland', 'mind', 'spotlights', 'installationtrouble', 'companyasphalt', 'paintinginterior', 'pricewater', 'additions', '3400plumbingplumbersappliance', 'repipe', 'jacuzzi', 'floorsvinyl', 'polishingpatios', 'steps', 'servicehouse', 'remodelingbathroom', 'appliance', 'lightingroom', 'trimminglandscape', 'heaters', 'icing', 'concrete', 'electricallightingin', 'dimmers', 'lighting', 'fertilizershrub', 'lightsdryer', 'pressure', 'circuits', 'urinal', 'systemsheatingheater', 'floorhardwood', 'circuitssmoke', 'scants', 'faucetplummertankless', 'gutter', 'fixturessolar', 'services', 'treespalm', 'pool', 'detectors', 'installdark', 'things', 'lines', 'installationinterior', 'replacementkitchen', 'fixingfencesfencing', 'flow', 'cable', 'lightingsecurity', 'rooferswindowssiding', 'carpetsaxonyshagtiletile', 'deck', 'backyardchain'}"
2021-01-18 09:15,https://charlotte.craigslist.org/sks/d/rock-hill-handyman-paint-home-repairs/7263832675.html,34.968100,-81.048900,22,{'803-984 5962'},"{'code', 'installation', 'plumbing', 'free', 'handyman', 'prune', 'maintenance', 'pressure', 'link', 'post', 'rod', 'washing', 'repair', 'painter', 'pool', 'years', 'text', 'experienced', 'fence', 'repairs', 'garden', 'experience', 'qr', 'houses', 'calls'}"
2021-01-18 08:02,https://charlotte.craigslist.org/hss/d/reliable-handyman/7263808413.html,,,0,{'980-521-6087'},"{'code', 'project', 'caputo', 'painting', 'free', 'professional', 'handyman', 'flooring', 'lists', 'link', 'post', 'industry', 'marc', 'quotes', 'finish', 'today', 'home', 'repair', 'carpentry', 'meticulous', 'years', 'sheetrock', 'elect', 'pluming', 'shelving', 'improvements', 'reliable', 'asap', 'qr', 'projects', 'punch', 'improvement', 'inspection'}"
2021-01-18 08:03,https://charlotte.craigslist.org/lbs/d/experienced-reliable-handyman/7263808740.html,,,0,{'980-521-6087'},"{'code', 'thanks', 'hanging', 'building', 'customers', 'painting', 'satisfaction', 'references', 'handyman', 'money', 'flooring', 'link', 'post', 'marc', 'type', 'people', 'washing', 'sorry', 'home', 'list,.inspection', 'business', 'work', 'years', 'elect', 'pluming', 'job', 'great', 'carpenter', 'qr', 'superintendent', 'reports', 'punch', 'builder', 'construction', 'company', 'power', 'family'}"
2021-01-17 08:44,https://charlotte.craigslist.org/sks/d/olin-tv-mount-special-70-any-size-tv/7263357858.html,35.971215,-80.826244,5,"{'(631)972-4393', '(631) 972-4393', '+1 (980) 785-6912'}","{'bathroom', 'rotten', 'charlotte', 'references', 'rods', 'flooring', 'wires', 'better', 'extra', 'questions', 'complaints', 'fans', 'lights', 'prices', 'cash', 'start', 'satisfied', 'thanks', 'exp.will', 'mount', 'demo', 'free', 'garbage', 'concealment', 'money', 'assembly', 'doors', '631)972', 'zelle', 'window', 'sorry', 'quality', 'kitchen', 'pay', 'curtain', 'cell', 'salem', 'labor', 'ceiling', 'jp', 'contact', 'cieling', 'standard', 'code', 'height', 'estimate', 'local', 'customers', 'painting', 'minimum', 'faucets', 'cabinet', 'john', 'service', 'disposals', 'toilets', 'wood', 'microwave', 'past', 'cabinets', 'date', 'work', 'years', 'entry', 'experience', 'qr', 'app', 'apple', 'credit', 'at+1', 'handyman', 'cards', 'link', 'items', 'post', 'drywall', 'checks', 'winston', 'big', 'charge', 'ceramic', 'services', 'day', 'reasonable', 'yrs', 'great', 'things', 'cavity', 'dishwashers', 'tv'}"
2021-01-17 02:04,https://charlotte.craigslist.org/crs/d/cornelius-handyman-erotic/7263316239.html,35.466856,-80.889047,24,set(),"{'code', 'free', 'fashion', 'steamy', 'inquiries', 'link', 'post', 'car', 'house', 'judgement', 'yard', 'private', 'covid', 'fun', 'experienced', 'tradesmen', 'outfit', 'qr', 'able', 'skilled', 'preference'}"
2021-01-17 01:46,https://charlotte.craigslist.org/crs/d/cornelius-handyman-erotic/7263314315.html,35.466856,-80.889047,24,set(),"{'code', 'free', 'fashion', 'steamy', 'inquiries', 'link', 'post', 'email', 'car', 'pic', 'house', 'judgement', 'yard', 'private', 'quote', 'covid', 'fun', 'experienced', 'tradesmen', 'outfit', 'qr', 'able', 'skilled', 'preference'}"
