2021-01-18 11:36,https://seattle.craigslist.org/see/sks/d/auburn-plumber-rates-you-like-call-the/7264050187.html,47.309900,-122.265300,5,{'206-501-3338'},"{'solution', 'commercial', 'replacementrooter', 'local', 'lines', 'services', 'appointment', 'reliable', 'competitive', 'faucetwater', 'hydro', 'replacementgarbage', 'problem', 'leak', 'servicesewer', 'servicebackflow', 'company', 'shutgas', 'return', 'fact', 'jobs', 'professionial', 'work', 'schedule', 'installregulator', 'prevention', 'pricing.we', 'thorough', 'high', 'replacementcopper', 'code', 'water', 'plenty', 'truck', 'repair', 'recirculation', 'low', 'pricing', 'mess', 'faucet', 'installationinstallation', 'residential', 'sewage', 'service.call', 'systemwater', 'installationtankless', 'rootingmaster', 'garbage', 'post', 'installationsbathtub', 'servicescall', 'time', 'affordable', 'systembathroom', 'replacementleaky', 'trip', 'need', 'rootingrooterdrain', 'pricewater', 'cleaninghot', 'systems.water', 'workmanship', 'job', 'plumber', '3338why', 'replace', 'track', 'size', 'toilets.drain', 'investigation', 'heater', 'service', 'plumbing', 'link', 'gas', 'plumbers', 'careful', 'drain', 'servicesappliance', 'home', 'best', 'antibackflow', 'easy', 'record', 'repipe', 'flow', 'qr', 'repairs', 'disposal', 'urinal', 'price', 'repairedwater', 'toilet', 'jetting', 'quality', 'systemfull', 'pipes', 'companies', 'experienced', ""us.we're"", 'filtration', 'messes', 'hot', 'upper', 'line', 'installation', 'estimate', 'repairedtoilet', 'straightforward', 'replacement', 'right'}"
2021-01-18 10:03,https://seattle.craigslist.org/see/sks/d/seattle-handyman-plumber-door-lock/7263981584.html,47.630100,-122.297200,22,"{'1422037593', '718-504-2199'}","{'way', 'lock', 'questions', 'order', 'jobbers', 'shelves', 'services', 'handyman', 'tv', 'secure', 'verified', 'checks', 'packages', 'free', 'training', 'day', 'great', 'snow', 'professional', 'areas', 'leaks', 'tasks', 'mobile', 'paintings', 'https://itunes.apple.com/ca/app/diem/id1422037593', 'work', 'iphone', 'interface', 'door', 'seconds', 'drains', 'shower', 'faucets', 'code', 'hours', 'app', 'curtain', 'largest', 'inquiries', 'lawn', 'mounting', 'cleaning', 'help', 'fixture', 'faucet', 'support', 'jpmorgan', 'available', 'removal', 'cheaper', 'north', 'sink', 'post', 'time', 'affordable', 'mowing', 'background', 'web', 'clogs', 'routine', 'android', 'plumber', 'flushing', 'use', 'store', 'locks', 'furniture', 'fix', 'household', 'things', 'performance', 'diem', 'slow', 'deep', 'hour', 'customer', 'hr', 'service', 'shoveling', 'google', 'shelf', 'plumbing', 'assembly', 'minutes', 'connection', 'diemer', 'comments', 'link', 'response', 'reviews', 'care', 'customers', 'press', 'home', 'payments', 'seattle', 'installations', 'diemers', 'button', 'chase', 'easy', 'america', 'qr', 'demand', 'bank', 'toilet', 'quality', 'curtains', 'muscles', 'everyday', 'quicker', 'kitchen', 'exact', ""id'd"", 'carpe', 'installation', 'standard', 'yard', 'safer', 'replacement', 'sense', 'control', 'light'}"
2021-01-18 09:42,https://seattle.craigslist.org/see/sks/d/pacific-plumber-ready-to-fix-your/7263966157.html,47.266600,-122.243500,5,{'206-501-3338'},"{'commercial', 'replacementrooter', 'complete', 'excellent', 'sewer', 'lines', 'handyman', 'services', 'free', 'faucetwater', 'hydro', 'replacementgarbage', 'leak', 'servicesewer', 'servicebackflow', 'company', 'efficient', 'shutgas', 'jobs', 'installregulator', 'prevention', 'high', 'replacementcopper', 'code', 'water', 'repair', 'recirculation', 'low', 'faucet', 'installationinstallation', 'sewage', 'systemwater', 'installationtankless', 'rootingmaster', 'garbage', 'sink', 'post', 'installationsbathtub', 'affordable', 'systembathroom', 'replacementleaky', 'background', 'reputable', 'rootingrooterdrain', 'pricewater', 'cleaninghot', 'systems.water', 'job', 'plumber', 'replace', 'toilets.drain', 'heater', 'service', 'plumbing', 'office', 'link', 'gas', 'plumbers', 'master', 'drain', 'servicesappliance', 'antibackflow', 'repipe', 'flow', 'qr', 'bank', 'repairs', 'worry', 'disposal', 'urinal', 'price', 'repairedwater', 'toilet', 'jetting', 'quality', 'systemfull', 'pipes', 'filtration', 'account', 'hot', 'line', 'installation', 'repairedtoilet', 'skilled', 'you.call'}"
2021-01-18 09:37,https://seattle.craigslist.org/see/sks/d/auburn-roofing-handyman-painting-roofer/7263962200.html,47.309900,-122.265300,5,{'206-462-2211'},"{'interior', 'wall', 'roofroof', 'contractorshouse', 'roofing', 'commercial', 'handymen', 'paintersprofessional', 'painting', 'type', 'companiesexterior', 'paintersinterior', 'cleaninggutter', 'professional', 'painterbathroom', 'work', 'servicesresidential', 'inspectionlocal', 'cleanupresidential', 'windows', 'roll', 'fixingfencingfencesfence', 'code', 'finishespaint', 'contractors', 'house', 'painterexterior', 'workingcabinet', 'repairfence', 'installationwindowsguttersroom', 'remodelingkitchen', 'repairsremodelingpaintersroofersroof', 'asphalttileshinglehail', 'paintingresidential', 'repairgutter', 'sidingreplacement', 'post', 'repairindustrial', 'time', 'damagecertifiedre', 'faux', 'paintingexterior', 'repaircarpentrydecksdoor', 'paintingdrywall', 'job', 'replacementwindow', 'sidingwindow', 'removalpaint', 'replacementreroofingnew', 'repairhandy', 'installationdrywall', 'strippingpaint', 'doors', 'paintingmetal', 'paintershouse', 'roof', 'contractorwindow', 'contractorsgutter', 'repairwindow', 'paintinginterior', 'mansidingvinyl', 'servicesvinyl', 'haydman', 'paintershome', 'serviceshome', 'repairhouse', 'link', 'serviceexterior', 'repairhome', 'windowsseamless', 'trimcabinet', 'paintingshinglesinterior', 'installationdoor', 'roomsrenovationscarpenterwood', 'home', 'plankconcrete', 'contractorexterior', 'additionshome', 'painterinterior', 'qr', 'roofingasphalt', 'siding', 'companynew', 'gutters', 'painterspainting', 'roofinglocalflat', 'roofmetal', 'paintersoutside', 'painters', 'repairrooferroofingpaintinghouse', 'roofscommercial', 'contractorsinterior', 'gutterssiding', 'roofingexterior', 'remodelersun', 'roofroofing', 'drywall', 'companiesoutside'}"
2021-01-18 09:22,https://seattle.craigslist.org/est/hss/d/handyman-problem-solver-small-remodels/7263950579.html,47.752900,-122.058200,22,{'425 236-2920'},"{'personal', 'small', 'tools', 'projects', 'contemporary', 'qr', 'attention', 'seat', 'crown', 'focus', 'homeowner', 'heated', 'house', 'set', 'examples', 'bidet', 'remodeling', 'skill', 'bids', 'partial', 'electrical', 'bath', 'quality', 'towel', 'sets', 'remodels', 'expectations', 'experienced', 'plumbing', 'estimates', 'friendly', 'touch', 'flipping', 'painting', 'free', 'spa', 'kitchen', 'clean', 'issues', 'casework', 'honest', 'thing', 'professional', 'link', 'post', 'dw', 'mature', 'detail', 'appliance', 'time', 'luxury', 'exterior', 'gd', 'efficient', 'text', 'skills', 'bar', 'straightforward', 'home', 'work', 'wainscoting', 'expertise', 'workmanship', 'installations', 'r&r', 'nagging', 'job', 'code'}"
2021-01-18 08:24,https://seattle.craigslist.org/est/sks/d/redmond-handyman-services/7263907382.html,47.668276,-122.110541,5,"{'206 6654142', '206 665 4142'}","{'interior', 'carbon', 'splash', 'roofing', 'crown', 'tape', 'monoxide', 'cover', 'handyman', 'services', 'remodel', 'replaceme', 'contractor', 'arbor', 'painting', 'free', 'hardwood', 'detectors', 'vanity', 'trim', 'demolition', 'appliance', 'cleanin', 'shower', 'code', 'water', 'repair', 'pergolas', 'fence', 'tankless', 'remodeling', 'low', 'electrical', 'faucet', 'smoke', 'bed', 'counter', 'garbage', 'tile', 'chandeliers', 'sink', 'post', 'exterior', 'tray', 'big', 'kitchens', 'showers', 'fix', 'track', 'ceilings', 'heater', 'service', 'cabinets', 'plumbing', 'systems', 'countertops', 'additions', 'general', 'molding', 'fluorescent', 'fixtures', 'patios', 'link', 'pergola', 'mantels', 'switch', 'patio', 'bathroom', 'keywords', 'deck', 'mike', 'design', 'lighting', 'fences', 'texture', 'small', 'exaust', 'flow', 'qr', 'outdoor', 'repairs', 'ceiling', 'baths', 'disposal', 'toilet', 'concrete', 'bath', 'phone', 'toilets', 'maintenance', 'fans', 'cable', 'filtration', 'kitchen', 'baseboards', 'years', 'line', 'walkways', 'installation', 'replacement', 'estimate', 'floor', 'stone', 'flooring', 'decks', 'project', 'light', 'tops', 'addition', 'floors', 'drywall', 'renovation'}"
2021-01-17 19:23,https://seattle.craigslist.org/tac/lbs/d/spanaway-handyman-jack-of-all-trades/7263728657.html,47.073200,-122.394300,22,set(),"{'types', 'interior', 'ease', 'tools', 'good', 'thanks', 'qr', 'david', 'concern', 'people', 'minds', 'concrete', 'bid', 'guy', 'facial', 'interested', 'services', 'landscaping', 'clear', 'knowledge', 'plumbing', 'construction', 'access', 'multiple', 'hanging', 'trailers', 'different', 'times', 'parties', 'link', 'years', 'post', 'consideration', 'time', 'mechanics', 'plethora', 'exterior', 'big', 'skills', 'basic', 'experience', 'happy', 'work', 'drywall', 'job', 'covering', 'code'}"
2021-01-17 15:06,https://seattle.craigslist.org/see/sks/d/tacoma-popcorn-ceiling-removal-painting/7263638713.html,47.144100,-122.443400,22,set(),"{'interior', 'qr', 'ceiling', 'washing', 'property', 'doors', 'wallpaper', 'hour', 'handyman', 'services', 'linear', 'pressure', 'foot', 'mudding', 'pictures', 'removal', 's.', 'ones', 'priming', 'link', 'post', 'sqft', 'company', 'minimum', 'rate', 'time', 'robert', 'ea', 'industry', 'popcorn', 'millwork', 'project', 'ad', 'drywall', 'code'}"
2021-01-17 10:45,https://seattle.craigslist.org/see/sks/d/pacific-plumber-rates-you-like-call-the/7263498399.html,47.266600,-122.243500,5,{'206-501-3338'},"{'solution', 'commercial', 'replacementrooter', 'local', 'lines', 'services', 'appointment', 'reliable', 'competitive', 'faucetwater', 'hydro', 'replacementgarbage', 'problem', 'leak', 'servicesewer', 'servicebackflow', 'company', 'shutgas', 'return', 'fact', 'jobs', 'professionial', 'work', 'schedule', 'installregulator', 'prevention', 'pricing.we', 'thorough', 'high', 'replacementcopper', 'code', 'water', 'plenty', 'truck', 'repair', 'recirculation', 'low', 'pricing', 'mess', 'faucet', 'installationinstallation', 'residential', 'sewage', 'systemwater', 'installationtankless', 'rootingmaster', 'garbage', 'post', 'installationsbathtub', 'servicescall', 'time', 'affordable', 'systembathroom', 'replacementleaky', 'trip', 'need', 'rootingrooterdrain', 'pricewater', 'cleaninghot', 'systems.water', 'workmanship', 'job', 'plumber', '3338why', 'replace', 'track', 'size', 'toilets.drain', 'investigation', 'heater', 'service', 'plumbing', 'link', 'gas', 'plumbers', 'careful', 'drain', 'servicesappliance', 'home', 'best', 'antibackflow', 'easy', 'record', 'repipe', 'flow', 'qr', 'repairs', 'disposal', 'urinal', 'price', 'repairedwater', 'toilet', 'jetting', 'quality', 'systemfull', 'pipes', 'companies', 'experienced', ""us.we're"", 'filtration', 'messes', 'hot', 'upper', 'line', 'installation', 'estimate', 'repairedtoilet', 'straightforward', 'replacement', 'right'}"
2021-01-17 10:03,https://seattle.craigslist.org/see/sks/d/seattle-handyman-plumber-door-lock/7263473360.html,47.630100,-122.297200,22,"{'1422037593', '718-504-2199'}","{'way', 'lock', 'questions', 'order', 'jobbers', 'shelves', 'services', 'handyman', 'tv', 'secure', 'verified', 'checks', 'packages', 'free', 'training', 'day', 'great', 'snow', 'professional', 'areas', 'leaks', 'tasks', 'mobile', 'paintings', 'https://itunes.apple.com/ca/app/diem/id1422037593', 'work', 'iphone', 'interface', 'door', 'seconds', 'drains', 'shower', 'faucets', 'code', 'hours', 'app', 'curtain', 'largest', 'inquiries', 'lawn', 'mounting', 'cleaning', 'help', 'fixture', 'faucet', 'support', 'jpmorgan', 'available', 'removal', 'cheaper', 'north', 'sink', 'post', 'time', 'affordable', 'mowing', 'background', 'web', 'clogs', 'routine', 'android', 'plumber', 'flushing', 'use', 'store', 'locks', 'furniture', 'fix', 'household', 'things', 'performance', 'diem', 'slow', 'deep', 'hour', 'customer', 'hr', 'service', 'shoveling', 'google', 'shelf', 'plumbing', 'assembly', 'minutes', 'connection', 'diemer', 'comments', 'link', 'response', 'reviews', 'care', 'customers', 'press', 'home', 'payments', 'seattle', 'installations', 'diemers', 'button', 'chase', 'easy', 'america', 'qr', 'demand', 'bank', 'toilet', 'quality', 'https://order.diemtheapp.com/collections/handyman-services', 'curtains', 'muscles', 'everyday', 'quicker', 'kitchen', 'exact', ""id'd"", 'browser', 'carpe', 'installation', 'standard', 'yard', 'safer', 'replacement', 'sense', 'control', 'light'}"
